OrderID,Date,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,Discount,SalesAmount,UnitCost,ProfitAmount
107644,2025-01-11,20,2,88,1,179,0.0,179.0,70,109.0
107644,2025-01-11,1,2,88,2,999,0.0,1998.0,1240,758.0
107644,2025-01-11,4,2,88,2,399,0.0,798.0,420,378.0
107645,2026-07-11,15,2,146,2,35,0.0,70.0,24,46.0
107645,2026-07-11,8,2,146,1,349,0.0,349.0,150,199.0
107646,2024-07-12,14,6,180,2,49,0.0,98.0,36,62.0
107647,2024-06-27,20,6,135,1,179,0.0,179.0,70,109.0
107648,2024-03-30,19,8,191,1,99,0.0,99.0,35,64.0
107649,2025-02-11,1,8,172,2,999,0.0,1998.0,1240,758.0
107650,2024-03-06,4,8,201,1,399,0.0,399.0,210,189.0
107651,2025-02-15,2,10,397,1,799,0.0,799.0,480,319.0
107652,2024-06-09,20,5,33,1,179,0.0,179.0,70,109.0
107653,2025-12-26,5,1,30,1,349,49.37,299.63,180,119.63
107654,2026-04-04,7,4,88,1,599,0.0,599.0,260,339.0
107655,2025-11-27,16,2,235,1,39,0.0,39.0,15,24.0
107656,2024-08-18,13,7,101,1,199,0.0,199.0,95,104.0
107656,2024-08-18,12,7,101,1,279,0.0,279.0,140,139.0
107657,2026-01-28,3,1,288,1,649,0.0,649.0,350,299.0
107658,2024-10-08,9,9,229,2,79,0.0,158.0,50,108.0
107659,2026-01-21,6,8,210,1,249,0.0,249.0,120,129.0
107659,2026-01-21,5,8,210,1,349,0.0,349.0,180,169.0
107660,2025-08-14,20,7,79,1,179,0.0,179.0,70,109.0
107661,2025-01-13,9,5,17,2,79,17.07,140.93,50,90.93
107662,2024-04-11,18,3,113,1,24,0.0,24.0,8,16.0
107662,2024-04-11,1,3,113,1,999,0.0,999.0,620,379.0
107663,2026-03-30,3,1,145,1,649,0.0,649.0,350,299.0
107663,2026-03-30,1,1,145,1,999,102.77,896.23,620,276.23
107664,2026-07-07,20,5,30,1,179,41.7,137.3,70,67.3
107665,2025-11-11,7,3,152,1,599,0.0,599.0,260,339.0
107665,2025-11-11,18,3,152,1,24,3.76,20.24,8,12.24
107666,2026-07-31,17,10,194,1,89,7.91,81.09,30,51.09
107666,2026-07-31,12,10,194,1,279,34.37,244.63,140,104.63
107667,2026-07-02,2,1,217,1,799,0.0,799.0,480,319.0
107667,2026-07-02,10,1,217,1,149,0.0,149.0,60,89.0
107668,2024-08-11,20,10,286,1,179,0.0,179.0,70,109.0
107669,2025-12-26,10,5,164,1,149,0.0,149.0,60,89.0
107669,2025-12-26,16,5,164,2,39,0.0,78.0,30,48.0
107670,2024-12-27,3,7,110,2,649,74.27,1223.73,700,523.73
107671,2025-05-23,8,8,163,2,349,0.0,698.0,300,398.0
107671,2025-05-23,19,8,163,1,99,0.0,99.0,35,64.0
107672,2024-06-29,10,7,167,1,149,17.09,131.91,60,71.91
107673,2026-08-09,19,3,271,3,99,0.0,297.0,105,192.0
107674,2025-12-23,9,2,48,2,79,18.36,139.64,50,89.64
107675,2024-10-25,14,6,289,1,49,0.0,49.0,18,31.0
107676,2025-01-19,14,1,180,1,49,0.0,49.0,18,31.0
107677,2025-03-18,9,8,335,1,79,0.0,79.0,25,54.0
107677,2025-03-18,12,8,335,1,279,0.0,279.0,140,139.0
107678,2026-01-09,13,5,256,2,199,0.0,398.0,190,208.0
107679,2026-06-24,6,8,338,1,249,0.0,249.0,120,129.0
107680,2024-12-07,18,6,224,1,24,4.22,19.78,8,11.78
107681,2025-05-09,6,4,298,2,249,0.0,498.0,240,258.0
107682,2025-09-09,7,7,50,1,599,0.0,599.0,260,339.0
107683,2025-02-13,12,5,297,1,279,0.0,279.0,140,139.0
107684,2025-06-09,6,8,372,1,249,0.0,249.0,120,129.0
107685,2024-05-05,14,5,10,2,49,13.28,84.72,36,48.72
107686,2024-07-12,17,5,273,2,89,0.0,178.0,60,118.0
107686,2024-07-12,14,5,273,1,49,0.0,49.0,18,31.0
107687,2025-02-23,9,8,263,1,79,5.75,73.25,25,48.25
107688,2026-06-15,4,4,13,1,399,0.0,399.0,210,189.0
107689,2024-12-27,6,6,52,1,249,0.0,249.0,120,129.0
107689,2024-12-27,14,6,52,1,49,0.0,49.0,18,31.0
107690,2024-10-08,16,3,361,1,39,2.45,36.55,15,21.55
107690,2024-10-08,1,3,361,1,999,0.0,999.0,620,379.0
107690,2024-10-08,6,3,361,1,249,0.0,249.0,120,129.0
107691,2026-01-04,7,1,131,1,599,0.0,599.0,260,339.0
107692,2026-07-16,16,3,277,1,39,0.0,39.0,15,24.0
107692,2026-07-16,11,3,277,1,129,0.0,129.0,45,84.0
107692,2026-07-16,17,3,277,1,89,0.0,89.0,30,59.0
107693,2025-04-25,19,3,113,1,99,0.0,99.0,35,64.0
107694,2024-01-11,12,1,330,1,279,0.0,279.0,140,139.0
107694,2024-01-11,9,1,330,2,79,0.0,158.0,50,108.0
107695,2025-11-27,15,6,328,1,35,0.0,35.0,12,23.0
107695,2025-11-27,9,6,328,1,79,0.0,79.0,25,54.0
107696,2025-03-10,13,6,104,2,199,0.0,398.0,190,208.0
107696,2025-03-10,17,6,104,1,89,0.0,89.0,30,59.0
107697,2025-11-17,11,8,177,2,129,26.08,231.92,90,141.92
107697,2025-11-17,1,8,177,3,999,645.75,2351.25,1860,491.25
107698,2024-11-03,15,4,101,2,35,3.65,66.35,24,42.35
107699,2024-01-03,6,8,356,1,249,0.0,249.0,120,129.0
107699,2024-01-03,3,8,356,2,649,0.0,1298.0,700,598.0
107700,2024-12-23,11,7,376,1,129,0.0,129.0,45,84.0
107701,2025-12-09,5,6,12,1,349,0.0,349.0,180,169.0
107702,2025-02-13,13,8,154,2,199,0.0,398.0,190,208.0
107703,2024-09-07,19,2,386,2,99,0.0,198.0,70,128.0
107703,2024-09-07,20,2,386,2,179,0.0,358.0,140,218.0
107704,2025-04-30,5,5,338,1,349,0.0,349.0,180,169.0
107705,2026-01-14,18,9,148,2,24,9.64,38.36,16,22.36
107706,2024-05-20,3,9,115,1,649,0.0,649.0,350,299.0
107706,2024-05-20,6,9,115,1,249,0.0,249.0,120,129.0
107707,2025-11-30,20,9,297,3,179,0.0,537.0,210,327.0
107707,2025-11-30,4,9,297,2,399,0.0,798.0,420,378.0
107708,2025-11-12,3,6,104,1,649,94.69,554.31,350,204.31
107709,2025-01-18,2,9,362,2,799,0.0,1598.0,960,638.0
107710,2026-08-05,2,6,344,1,799,0.0,799.0,480,319.0
107710,2026-08-05,18,6,344,2,24,0.0,48.0,16,32.0
107711,2026-05-28,2,6,235,1,799,0.0,799.0,480,319.0
107712,2024-12-03,6,2,399,1,249,0.0,249.0,120,129.0
107713,2024-02-08,7,9,233,1,599,88.81,510.19,260,250.19
107713,2024-02-08,4,9,233,1,399,0.0,399.0,210,189.0
107714,2024-11-27,10,5,234,1,149,0.0,149.0,60,89.0
107714,2024-11-27,20,5,234,2,179,0.0,358.0,140,218.0
107715,2024-08-23,3,10,305,1,649,0.0,649.0,350,299.0
107715,2024-08-23,15,10,305,1,35,0.0,35.0,12,23.0
107716,2025-07-24,7,2,2,2,599,0.0,1198.0,520,678.0
107717,2026-06-18,4,7,328,1,399,0.0,399.0,210,189.0
107718,2026-05-07,12,1,345,2,279,0.0,558.0,280,278.0
107718,2026-05-07,4,1,345,1,399,83.07,315.93,210,105.93
107719,2024-11-25,7,5,38,1,599,30.0,569.0,260,309.0
107720,2025-03-25,17,10,160,3,89,0.0,267.0,90,177.0
107721,2024-02-15,7,9,253,1,599,0.0,599.0,260,339.0
107722,2025-07-21,6,9,304,1,249,48.7,200.3,120,80.3
107722,2025-07-21,3,9,304,1,649,0.0,649.0,350,299.0
107722,2025-07-21,16,9,304,1,39,0.0,39.0,15,24.0
107723,2024-03-19,1,3,48,1,999,54.02,944.98,620,324.98
107723,2024-03-19,16,3,48,1,39,0.0,39.0,15,24.0
107724,2026-07-06,13,6,357,2,199,0.0,398.0,190,208.0
107725,2026-05-04,9,10,391,1,79,6.87,72.13,25,47.13
107726,2024-09-02,8,2,354,1,349,0.0,349.0,150,199.0
107727,2025-12-05,1,2,223,2,999,0.0,1998.0,1240,758.0
107728,2025-08-15,13,2,247,1,199,0.0,199.0,95,104.0
107728,2025-08-15,20,2,247,1,179,0.0,179.0,70,109.0
107728,2025-08-15,6,2,247,1,249,0.0,249.0,120,129.0
107729,2026-03-05,14,6,96,1,49,2.57,46.43,18,28.43
107730,2025-05-12,20,10,255,1,179,0.0,179.0,70,109.0
107731,2024-08-08,12,9,101,1,279,62.97,216.03,140,76.03
107732,2025-10-22,5,6,243,1,349,0.0,349.0,180,169.0
107733,2024-04-07,13,6,317,1,199,0.0,199.0,95,104.0
107733,2024-04-07,8,6,317,2,349,0.0,698.0,300,398.0
107734,2025-08-31,11,4,87,2,129,0.0,258.0,90,168.0
107735,2024-08-31,20,7,257,1,179,0.0,179.0,70,109.0
107735,2024-08-31,3,7,257,1,649,0.0,649.0,350,299.0
107736,2025-11-25,1,4,266,1,999,0.0,999.0,620,379.0
107737,2026-03-31,8,5,109,1,349,0.0,349.0,150,199.0
107737,2026-03-31,7,5,109,1,599,0.0,599.0,260,339.0
107738,2024-05-09,16,10,24,2,39,0.0,78.0,30,48.0
107739,2025-02-22,8,1,331,2,349,0.0,698.0,300,398.0
107740,2025-12-28,2,1,155,1,799,0.0,799.0,480,319.0
107740,2025-12-28,6,1,155,1,249,0.0,249.0,120,129.0
107740,2025-12-28,11,1,155,1,129,11.19,117.81,45,72.81
107741,2024-07-07,13,4,230,1,199,0.0,199.0,95,104.0
107741,2024-07-07,2,4,230,1,799,49.45,749.55,480,269.55
107742,2025-08-13,17,10,244,1,89,0.0,89.0,30,59.0
107742,2025-08-13,8,10,244,1,349,0.0,349.0,150,199.0
107743,2025-11-16,20,10,228,3,179,56.84,480.16,210,270.16
107743,2025-11-16,14,10,228,2,49,0.0,98.0,36,62.0
107744,2024-12-31,16,6,160,1,39,0.0,39.0,15,24.0
107745,2026-04-03,5,4,282,1,349,0.0,349.0,180,169.0
107746,2025-06-15,3,9,79,1,649,0.0,649.0,350,299.0
107747,2025-10-11,19,8,1,2,99,0.0,198.0,70,128.0
107748,2024-06-12,17,5,320,2,89,0.0,178.0,60,118.0
107749,2024-01-29,15,6,18,1,35,0.0,35.0,12,23.0
107750,2024-03-04,9,10,159,2,79,0.0,158.0,50,108.0
107751,2026-06-05,13,4,117,1,199,0.0,199.0,95,104.0
107751,2026-06-05,6,4,117,1,249,0.0,249.0,120,129.0
107752,2026-05-18,16,5,190,2,39,0.0,78.0,30,48.0
107753,2026-03-11,6,1,206,1,249,0.0,249.0,120,129.0
107753,2026-03-11,11,1,206,2,129,0.0,258.0,90,168.0
107754,2024-08-17,14,1,160,1,49,0.0,49.0,18,31.0
107755,2025-06-30,15,1,246,1,35,0.0,35.0,12,23.0
107756,2026-02-28,16,5,279,1,39,0.0,39.0,15,24.0
107756,2026-02-28,15,5,279,2,35,0.0,70.0,24,46.0
107757,2025-11-18,4,8,358,1,399,63.61,335.39,210,125.39
107757,2025-11-18,7,8,358,3,599,0.0,1797.0,780,1017.0
107758,2024-05-15,7,2,386,1,599,116.12,482.88,260,222.88
107759,2026-05-29,15,8,64,1,35,0.0,35.0,12,23.0
107760,2024-07-04,2,1,361,3,799,0.0,2397.0,1440,957.0
107760,2024-07-04,17,1,361,2,89,0.0,178.0,60,118.0
107760,2024-07-04,4,1,361,1,399,0.0,399.0,210,189.0
107761,2024-07-17,5,5,69,2,349,0.0,698.0,360,338.0
107762,2026-06-02,14,1,50,1,49,0.0,49.0,18,31.0
107763,2025-05-20,4,10,388,2,399,0.0,798.0,420,378.0
107763,2025-05-20,20,10,388,1,179,0.0,179.0,70,109.0
107764,2025-01-20,10,1,301,1,149,0.0,149.0,60,89.0
107765,2025-07-31,7,4,238,1,599,131.77,467.23,260,207.23
107766,2026-08-15,12,6,60,1,279,42.01,236.99,140,96.99
107766,2026-08-15,3,6,60,1,649,0.0,649.0,350,299.0
107767,2024-05-20,12,7,382,2,279,0.0,558.0,280,278.0
107767,2024-05-20,11,7,382,1,129,0.0,129.0,45,84.0
107768,2026-01-19,19,2,319,1,99,0.0,99.0,35,64.0
107769,2024-12-16,9,3,73,2,79,0.0,158.0,50,108.0
107769,2024-12-16,5,3,73,1,349,0.0,349.0,180,169.0
107769,2024-12-16,13,3,73,1,199,0.0,199.0,95,104.0
107770,2024-05-17,7,10,33,1,599,0.0,599.0,260,339.0
107770,2024-05-17,14,10,33,1,49,0.0,49.0,18,31.0
107771,2025-03-18,5,3,215,1,349,0.0,349.0,180,169.0
107772,2025-07-26,4,6,341,1,399,0.0,399.0,210,189.0
107773,2024-08-24,20,4,219,1,179,0.0,179.0,70,109.0
107774,2025-02-28,17,10,153,1,89,0.0,89.0,30,59.0
107774,2025-02-28,11,10,153,1,129,0.0,129.0,45,84.0
107775,2025-10-18,6,1,400,1,249,0.0,249.0,120,129.0
107775,2025-10-18,11,1,400,1,129,0.0,129.0,45,84.0
107776,2025-08-23,20,2,98,1,179,0.0,179.0,70,109.0
107776,2025-08-23,15,2,98,1,35,0.0,35.0,12,23.0
107777,2025-12-21,7,8,114,1,599,0.0,599.0,260,339.0
107778,2026-04-07,8,8,371,1,349,0.0,349.0,150,199.0
107778,2026-04-07,9,8,371,1,79,0.0,79.0,25,54.0
107778,2026-04-07,16,8,371,1,39,5.26,33.74,15,18.74
107779,2025-03-04,14,5,39,1,49,0.0,49.0,18,31.0
107780,2025-03-19,5,6,172,1,349,0.0,349.0,180,169.0
107781,2025-06-01,6,10,367,1,249,0.0,249.0,120,129.0
107782,2025-08-13,13,8,69,2,199,25.77,372.23,190,182.23
107783,2024-05-08,5,4,184,1,349,0.0,349.0,180,169.0
107784,2024-11-30,11,2,257,3,129,31.56,355.44,135,220.44
107784,2024-11-30,6,2,257,1,249,46.32,202.68,120,82.68
107785,2024-07-17,4,6,294,1,399,35.71,363.29,210,153.29
107786,2025-02-04,7,10,353,1,599,0.0,599.0,260,339.0
107786,2025-02-04,8,10,353,1,349,0.0,349.0,150,199.0
107787,2026-08-08,7,6,356,2,599,0.0,1198.0,520,678.0
107787,2026-08-08,11,6,356,1,129,0.0,129.0,45,84.0
107788,2025-08-30,10,5,247,1,149,0.0,149.0,60,89.0
107789,2025-03-26,20,10,368,2,179,19.76,338.24,140,198.24
107790,2025-08-12,19,2,67,1,99,0.0,99.0,35,64.0
107791,2025-11-14,11,10,111,2,129,0.0,258.0,90,168.0
107791,2025-11-14,2,10,111,1,799,0.0,799.0,480,319.0
107791,2025-11-14,20,10,111,1,179,0.0,179.0,70,109.0
107792,2025-04-01,8,2,255,1,349,0.0,349.0,150,199.0
107792,2025-04-01,1,2,255,1,999,0.0,999.0,620,379.0
107793,2025-04-14,16,8,239,2,39,0.0,78.0,30,48.0
107793,2025-04-14,10,8,239,1,149,0.0,149.0,60,89.0
107793,2025-04-14,11,8,239,1,129,0.0,129.0,45,84.0
107794,2025-12-06,6,4,199,1,249,43.66,205.34,120,85.34
107795,2024-03-16,6,8,367,1,249,0.0,249.0,120,129.0
107795,2024-03-16,11,8,367,2,129,0.0,258.0,90,168.0
107796,2025-07-16,15,4,42,1,35,0.0,35.0,12,23.0
107796,2025-07-16,16,4,42,1,39,0.0,39.0,15,24.0
107797,2025-07-24,14,10,247,1,49,3.82,45.18,18,27.18
107797,2025-07-24,19,10,247,1,99,0.0,99.0,35,64.0
107798,2026-01-18,3,7,353,1,649,0.0,649.0,350,299.0
107798,2026-01-18,4,7,353,1,399,0.0,399.0,210,189.0
107799,2026-08-16,20,7,15,1,179,0.0,179.0,70,109.0
107800,2026-02-28,15,1,199,1,35,0.0,35.0,12,23.0
107801,2025-06-08,8,9,320,1,349,0.0,349.0,150,199.0
107802,2024-07-14,10,2,249,2,149,0.0,298.0,120,178.0
107803,2025-09-04,11,9,276,2,129,0.0,258.0,90,168.0
107803,2025-09-04,17,9,276,1,89,0.0,89.0,30,59.0
107804,2026-04-05,10,5,110,2,149,0.0,298.0,120,178.0
107804,2026-04-05,7,5,110,1,599,35.0,564.0,260,304.0
107805,2026-06-30,20,3,101,1,179,0.0,179.0,70,109.0
107805,2026-06-30,16,3,101,1,39,0.0,39.0,15,24.0
107806,2026-03-28,19,8,364,2,99,0.0,198.0,70,128.0
107807,2024-08-05,11,8,130,2,129,0.0,258.0,90,168.0
107808,2025-12-14,13,4,214,1,199,22.35,176.65,95,81.65
107808,2025-12-14,16,4,214,2,39,0.0,78.0,30,48.0
107809,2026-05-15,1,10,48,2,999,0.0,1998.0,1240,758.0
107810,2025-11-22,9,3,281,1,79,13.35,65.65,25,40.65
107811,2025-11-26,12,10,200,1,279,0.0,279.0,140,139.0
107812,2025-06-05,6,2,292,1,249,0.0,249.0,120,129.0
107813,2025-10-19,17,1,91,1,89,0.0,89.0,30,59.0
107814,2024-11-16,13,9,9,1,199,0.0,199.0,95,104.0
107815,2024-04-17,1,1,154,1,999,0.0,999.0,620,379.0
107815,2024-04-17,4,1,154,1,399,55.43,343.57,210,133.57
107816,2026-03-30,16,2,384,2,39,0.0,78.0,30,48.0
107816,2026-03-30,12,2,384,1,279,0.0,279.0,140,139.0
107817,2026-07-11,15,10,127,1,35,0.0,35.0,12,23.0
107818,2026-04-25,20,5,277,2,179,0.0,358.0,140,218.0
107819,2024-12-16,15,2,294,1,35,0.0,35.0,12,23.0
107820,2024-04-22,15,1,218,1,35,0.0,35.0,12,23.0
107820,2024-04-22,18,1,218,2,24,0.0,48.0,16,32.0
107821,2024-11-05,13,3,53,1,199,0.0,199.0,95,104.0
107821,2024-11-05,6,3,53,1,249,50.91,198.09,120,78.09
107822,2026-04-13,19,4,87,1,99,0.0,99.0,35,64.0
107823,2025-11-04,9,7,239,1,79,10.05,68.95,25,43.95
107824,2026-08-02,9,10,28,1,79,0.0,79.0,25,54.0
107825,2024-12-22,17,9,339,3,89,0.0,267.0,90,177.0
107825,2024-12-22,12,9,339,1,279,61.8,217.2,140,77.2
107826,2025-07-28,13,3,335,2,199,75.23,322.77,190,132.77
107826,2025-07-28,12,3,335,1,279,0.0,279.0,140,139.0
107827,2026-02-22,12,5,97,1,279,0.0,279.0,140,139.0
107827,2026-02-22,10,5,97,1,149,0.0,149.0,60,89.0
107828,2024-09-23,7,10,184,1,599,0.0,599.0,260,339.0
107829,2026-07-30,2,8,274,2,799,0.0,1598.0,960,638.0
107829,2026-07-30,4,8,274,1,399,0.0,399.0,210,189.0
107830,2025-09-08,18,9,163,2,24,9.84,38.16,16,22.16
107831,2024-01-10,7,8,21,1,599,0.0,599.0,260,339.0
107831,2024-01-10,8,8,21,2,349,0.0,698.0,300,398.0
107832,2024-01-31,20,8,381,1,179,0.0,179.0,70,109.0
107833,2026-05-17,8,3,345,2,349,0.0,698.0,300,398.0
107833,2026-05-17,6,3,345,2,249,0.0,498.0,240,258.0
107834,2025-10-27,18,4,380,1,24,0.0,24.0,8,16.0
107834,2025-10-27,8,4,380,1,349,0.0,349.0,150,199.0
107834,2025-10-27,13,4,380,1,199,0.0,199.0,95,104.0
107835,2026-01-25,15,6,331,1,35,0.0,35.0,12,23.0
107835,2026-01-25,6,6,331,1,249,0.0,249.0,120,129.0
107836,2026-02-15,10,9,343,1,149,0.0,149.0,60,89.0
107837,2025-03-16,7,10,359,1,599,0.0,599.0,260,339.0
107838,2026-03-03,4,1,154,1,399,0.0,399.0,210,189.0
107839,2026-07-05,11,2,253,1,129,0.0,129.0,45,84.0
107840,2024-07-17,20,4,316,1,179,0.0,179.0,70,109.0
107841,2026-01-26,3,6,1,2,649,0.0,1298.0,700,598.0
107842,2024-11-27,13,9,362,2,199,0.0,398.0,190,208.0
107842,2024-11-27,4,9,362,2,399,0.0,798.0,420,378.0
107843,2024-12-07,14,6,304,1,49,0.0,49.0,18,31.0
107843,2024-12-07,15,6,304,1,35,0.0,35.0,12,23.0
107844,2025-03-08,13,1,302,1,199,0.0,199.0,95,104.0
107845,2026-05-01,20,2,139,1,179,0.0,179.0,70,109.0
107846,2024-01-28,9,4,371,1,79,0.0,79.0,25,54.0
107847,2025-03-31,5,10,189,1,349,0.0,349.0,180,169.0
107847,2025-03-31,3,10,189,1,649,0.0,649.0,350,299.0
107848,2025-11-22,2,6,79,1,799,0.0,799.0,480,319.0
107848,2025-11-22,9,6,79,1,79,0.0,79.0,25,54.0
107848,2025-11-22,1,6,79,2,999,0.0,1998.0,1240,758.0
107849,2024-05-10,4,4,292,2,399,0.0,798.0,420,378.0
107850,2026-02-24,20,9,138,1,179,0.0,179.0,70,109.0
107851,2026-07-09,10,1,289,1,149,0.0,149.0,60,89.0
107851,2026-07-09,5,1,289,1,349,0.0,349.0,180,169.0
107851,2026-07-09,15,1,289,1,35,7.22,27.78,12,15.78
107852,2024-04-19,4,8,58,2,399,67.16,730.84,420,310.84
107853,2024-06-25,1,9,55,1,999,0.0,999.0,620,379.0
107854,2026-08-08,14,3,197,1,49,0.0,49.0,18,31.0
107854,2026-08-08,3,3,197,2,649,0.0,1298.0,700,598.0
107854,2026-08-08,8,3,197,1,349,0.0,349.0,150,199.0
107855,2024-08-15,11,8,397,2,129,0.0,258.0,90,168.0
107856,2024-04-06,9,6,305,1,79,0.0,79.0,25,54.0
107857,2026-07-19,17,10,315,1,89,0.0,89.0,30,59.0
107858,2026-05-26,2,7,147,2,799,0.0,1598.0,960,638.0
107858,2026-05-26,5,7,147,1,349,0.0,349.0,180,169.0
107859,2025-11-04,1,8,123,1,999,0.0,999.0,620,379.0
107860,2025-07-28,12,4,276,1,279,0.0,279.0,140,139.0
107861,2026-06-19,19,8,106,1,99,0.0,99.0,35,64.0
107861,2026-06-19,14,8,106,1,49,0.0,49.0,18,31.0
107862,2025-11-04,20,6,116,2,179,0.0,358.0,140,218.0
107863,2025-11-06,1,1,12,1,999,87.78,911.22,620,291.22
107864,2026-04-14,20,8,373,1,179,20.75,158.25,70,88.25
107865,2025-11-02,6,4,179,1,249,0.0,249.0,120,129.0
107866,2025-06-08,17,7,343,3,89,0.0,267.0,90,177.0
107867,2025-02-09,11,6,198,1,129,0.0,129.0,45,84.0
107867,2025-02-09,6,6,198,2,249,0.0,498.0,240,258.0
107868,2025-06-08,1,2,100,1,999,0.0,999.0,620,379.0
107868,2025-06-08,15,2,100,1,35,8.55,26.45,12,14.45
107869,2025-06-27,9,1,72,1,79,0.0,79.0,25,54.0
107870,2025-01-06,6,2,177,1,249,0.0,249.0,120,129.0
107870,2025-01-06,11,2,177,1,129,0.0,129.0,45,84.0
107871,2025-04-14,7,10,161,1,599,0.0,599.0,260,339.0
107871,2025-04-14,12,10,161,1,279,0.0,279.0,140,139.0
107872,2026-03-06,3,8,74,1,649,0.0,649.0,350,299.0
107873,2025-03-12,6,10,325,1,249,0.0,249.0,120,129.0
107874,2024-02-01,9,10,208,1,79,0.0,79.0,25,54.0
107875,2024-11-07,4,7,115,1,399,0.0,399.0,210,189.0
107876,2024-09-20,10,6,166,1,149,0.0,149.0,60,89.0
107876,2024-09-20,17,6,166,1,89,17.57,71.43,30,41.43
107877,2026-02-26,14,1,113,1,49,0.0,49.0,18,31.0
107878,2025-04-15,19,5,104,2,99,0.0,198.0,70,128.0
107879,2024-11-05,15,10,135,1,35,0.0,35.0,12,23.0
107880,2026-03-14,17,4,182,2,89,0.0,178.0,60,118.0
107880,2026-03-14,1,4,182,1,999,0.0,999.0,620,379.0
107881,2024-01-24,11,6,50,1,129,0.0,129.0,45,84.0
107882,2024-07-19,11,10,392,1,129,0.0,129.0,45,84.0
107883,2026-03-30,4,3,112,1,399,0.0,399.0,210,189.0
107884,2025-07-28,19,3,340,1,99,0.0,99.0,35,64.0
107885,2026-02-04,20,4,186,1,179,0.0,179.0,70,109.0
107885,2026-02-04,14,4,186,2,49,0.0,98.0,36,62.0
107886,2026-04-09,4,1,83,1,399,0.0,399.0,210,189.0
107887,2026-07-09,10,1,100,1,149,0.0,149.0,60,89.0
107888,2024-03-19,14,7,26,2,49,0.0,98.0,36,62.0
107888,2024-03-19,12,7,26,2,279,0.0,558.0,280,278.0
107889,2026-03-03,10,1,93,2,149,0.0,298.0,120,178.0
107890,2025-12-11,9,3,9,1,79,0.0,79.0,25,54.0
107891,2024-08-25,11,4,34,3,129,0.0,387.0,135,252.0
107892,2026-06-30,19,4,19,2,99,0.0,198.0,70,128.0
107893,2025-02-26,15,8,331,2,35,0.0,70.0,24,46.0
107894,2026-05-22,19,10,15,1,99,0.0,99.0,35,64.0
107895,2025-09-20,5,3,136,1,349,0.0,349.0,180,169.0
107896,2025-07-02,18,4,33,1,24,0.0,24.0,8,16.0
107896,2025-07-02,3,4,33,3,649,0.0,1947.0,1050,897.0
107896,2025-07-02,17,4,33,1,89,0.0,89.0,30,59.0
107897,2024-07-02,9,4,359,1,79,0.0,79.0,25,54.0
107898,2026-06-14,2,9,399,1,799,0.0,799.0,480,319.0
107899,2025-08-03,13,1,362,1,199,0.0,199.0,95,104.0
107900,2024-01-08,18,2,67,2,24,8.19,39.81,16,23.81
107900,2024-01-08,3,2,67,2,649,95.37,1202.63,700,502.63
107901,2024-01-23,9,3,397,1,79,0.0,79.0,25,54.0
107901,2024-01-23,5,3,397,2,349,0.0,698.0,360,338.0
107902,2026-02-09,15,1,191,1,35,0.0,35.0,12,23.0
107903,2024-07-05,3,8,254,1,649,0.0,649.0,350,299.0
107904,2025-09-14,16,2,249,1,39,0.0,39.0,15,24.0
107904,2025-09-14,12,2,249,1,279,0.0,279.0,140,139.0
107904,2025-09-14,2,2,249,1,799,0.0,799.0,480,319.0
107905,2025-11-22,20,8,387,3,179,0.0,537.0,210,327.0
107906,2024-11-05,20,8,113,1,179,26.06,152.94,70,82.94
107907,2025-08-16,4,3,61,1,399,0.0,399.0,210,189.0
107908,2024-09-29,12,10,182,1,279,0.0,279.0,140,139.0
107909,2026-07-13,18,8,377,1,24,0.0,24.0,8,16.0
107910,2026-04-28,8,6,190,2,349,0.0,698.0,300,398.0
107911,2024-11-11,19,5,222,1,99,0.0,99.0,35,64.0
107911,2024-11-11,12,5,222,1,279,0.0,279.0,140,139.0
107912,2025-07-04,7,10,15,3,599,272.76,1524.24,780,744.24
107913,2025-06-05,19,4,53,1,99,8.42,90.58,35,55.58
107913,2025-06-05,20,4,53,1,179,0.0,179.0,70,109.0
107914,2026-07-26,4,5,87,2,399,0.0,798.0,420,378.0
107915,2025-02-14,8,7,24,2,349,134.15,563.85,300,263.85
107916,2025-08-09,20,1,314,1,179,0.0,179.0,70,109.0
107917,2026-06-27,16,8,264,1,39,0.0,39.0,15,24.0
107918,2024-07-06,15,9,260,1,35,0.0,35.0,12,23.0
107918,2024-07-06,16,9,260,1,39,0.0,39.0,15,24.0
107919,2025-07-27,10,8,33,1,149,0.0,149.0,60,89.0
107919,2025-07-27,9,8,33,1,79,0.0,79.0,25,54.0
107920,2024-05-05,15,10,21,1,35,0.0,35.0,12,23.0
107920,2024-05-05,9,10,21,1,79,0.0,79.0,25,54.0
107921,2025-10-02,7,9,300,1,599,0.0,599.0,260,339.0
107922,2025-01-12,2,7,335,1,799,0.0,799.0,480,319.0
107923,2026-08-03,14,2,371,1,49,0.0,49.0,18,31.0
107923,2026-08-03,7,2,371,2,599,0.0,1198.0,520,678.0
107923,2026-08-03,4,2,371,2,399,109.7,688.3,420,268.3
107924,2025-03-11,9,4,211,1,79,0.0,79.0,25,54.0
107925,2024-06-06,14,3,271,1,49,0.0,49.0,18,31.0
107925,2024-06-06,20,3,271,1,179,31.2,147.8,70,77.8
107926,2026-04-05,20,3,211,1,179,0.0,179.0,70,109.0
107927,2026-03-24,4,1,279,2,399,0.0,798.0,420,378.0
107928,2025-12-02,20,6,41,1,179,0.0,179.0,70,109.0
